predictor,period,seed
0,2012Q4,358
0,2013Q4,95
0,2011Q4,39
1,2012Q3,51
1,2011Q1,365
0,2010Q3,24
0,2012Q3,88
0,2012Q4,81
1,2012Q3,283
1,2011Q4,234
1,2012Q1,153
1,2011Q1,403
1,2013Q3,45
0,2010Q4,247
1,2012Q4,58
0,2012Q1,209
0,2011Q3,30
0,2013Q1,120
0,2011Q3,489
0,2010Q1,470
0,2011Q3,462
0,2013Q3,77
1,2010Q2,1
0,2012Q3,132
0,2011Q4,185
0,2012Q2,321
1,2010Q3,411
1,2013Q2,352
1,2013Q3,141
1,2012Q3,268
1,2013Q1,291
0,2012Q3,63
1,2013Q2,434
1,2010Q2,164
1,2010Q3,377
0,2012Q2,447
0,2011Q3,304
0,2011Q2,117
1,2010Q3,16
0,2012Q2,453
0,2011Q3,310
0,2011Q2,103
0,2012Q3,77
1,2013Q2,420
1,2010Q2,170
1,2011Q2,259
1,2010Q3,363
1,2010Q3,405
1,2013Q2,346
1,2011Q3,16
0,2011Q4,5
1,2013Q3,155
1,2013Q1,285
0,2011Q3,476
0,2013Q3,63
0,2011Q4,191
0,2012Q3,126
0,2012Q2,335
1,2013Q3,92
0,2012Q4,56
1,2012Q3,254
1,2012Q1,184
1,2010Q4,23
0,2010Q4,290
0,2013Q3,227
1,2012Q3,86
0,2011Q3,338
0,2010Q2,202
0,2013Q4,42
1,2011Q4,37
1,2013Q2,408
1,2011Q2,271
1,2010Q2,158
1,2011Q4,23
1,2011Q2,265
1,2012Q3,92
0,2010Q2,216
0,2013Q4,56
1,2010Q4,37
0,2013Q3,233
0,2010Q4,284
0,2012Q2,309
1,2010Q3,439
1,2013Q3,86
0,2012Q4,42
1,2012Q3,240
1,2013Q3,169
1,2012Q1,190
1,2013Q1,326
1,2011Q4,368
0,2012Q2,296
0,2012Q1,355
0,2012Q1,433
0,2010Q2,389
0,2012Q4,204
1,2013Q1,68
0,2011Q1,163
0,2012Q3,3
1,2013Q1,440
1,2013Q4,277
1,2011Q1,239
1,2010Q1,110
0,2013Q1,4
1,2013Q1,454
1,2013Q4,263
1,2010Q1,104
0,2012Q1,427
0,2010Q4,469
0,2012Q4,210
0,2011Q1,177
0,2013Q4,139
0,2012Q2,282
0,2012Q1,341
1,2011Q2,488
1,2012Q1,68
1,2013Q1,332
0,2010Q1,35
0,2013Q2,183
0,2012Q1,99
0,2010Q4,327
0,2013Q3,390
0,2012Q1,369
1,2011Q4,354
1,2012Q1,40
0,2011Q1,21
1,2012Q3,485
1,2011Q4,432
1,2012Q4,162
1,2011Q1,205
0,2010Q4,441
1,2013Q1,54
0,2013Q4,111
0,2010Q1,276
0,2012Q4,238
0,2010Q4,455
0,2013Q4,105
1,2013Q1,40
0,2010Q1,262
0,2011Q1,35
1,2011Q4,426
1,2013Q1,468
1,2012Q3,491
1,2012Q4,176
1,2010Q1,138
1,2011Q1,211
0,2013Q1,99
1,2012Q1,54
1,2011Q4,340
0,2010Q1,21
0,2013Q2,197
0,2013Q3,384
0,2010Q4,333
0,2012Q2,255
0,2012Q1,66
0,2012Q1,396
1,2013Q2,226
1,2010Q1,13
1,2010Q3,203
0,2013Q1,72
1,2011Q2,339
0,2011Q2,3
1,2013Q1,483
0,2010Q1,289
0,2011Q3,270
0,2010Q3,159
0,2013Q3,409
0,2011Q3,264
1,2010Q4,7
1,2011Q1,13
1,2010Q3,217
1,2012Q4,189
0,2013Q1,66
1,2013Q1,497
1,2012Q3,308
1,2013Q2,232
0,2012Q1,72
0,2012Q2,241
0,2013Q2,168
0,2012Q1,382
0,2010Q2,438
1,2012Q1,83
1,2011Q4,397
1,2012Q3,320
1,2012Q2,133
1,2011Q2,463
0,2013Q2,140
0,2012Q2,269
0,2013Q3,353
0,2010Q2,410
0,2010Q2,376
0,2010Q3,165
1,2013Q1,97
0,2013Q3,435
0,2010Q4,482
1,2011Q3,116
1,2013Q4,288
1,2011Q2,305
1,2012Q3,446
1,2011Q3,102
1,2011Q2,311
1,2012Q3,452
0,2010Q2,362
1,2013Q1,83
0,2011Q1,188
0,2010Q3,171
0,2011Q3,258
0,2010Q4,496
0,2013Q3,421
0,2013Q2,154
0,2013Q3,347
0,2010Q2,404
1,2012Q3,334
1,2011Q4,383
1,2012Q1,97
1,2012Q2,127
1,2011Q2,477
1,2010Q1,312
0,2010Q2,64
0,2012Q1,1
0,2011Q1,361
0,2010Q3,398
1,2012Q2,11
0,2012Q1,157
0,2010Q4,119
0,2011Q4,230
0,2012Q3,287
0,2011Q1,407
0,2013Q4,449
0,2011Q2,70
1,2013Q1,124
1,2010Q4,243
1,2010Q1,474
1,2013Q2,11
1,2013Q1,130
1,2010Q4,257
1,2012Q1,219
1,2011Q3,499
1,2010Q1,460
0,2012Q1,143
0,2012Q3,293
0,2011Q4,224
0,2011Q1,413
0,2011Q2,64
0,2011Q1,375
1,2010Q1,306
1,2012Q4,348
0,2013Q3,6
0,2010Q2,70
0,2013Q4,313
1,2010Q2,81
1,2012Q4,360
0,2010Q2,58
1,2012Q2,494
1,2013Q2,39
1,2012Q1,231
1,2011Q4,156
1,2013Q1,118
1,2012Q4,406
1,2010Q1,448
1,2011Q2,95
0,2013Q1,242
0,2013Q3,192
0,2010Q4,125
0,2013Q2,381
0,2013Q4,475
0,2013Q1,256
0,2011Q4,218
0,2010Q4,131
0,2013Q3,186
0,2013Q2,395
0,2011Q2,58
0,2013Q4,461
1,2012Q1,225
1,2011Q4,142
1,2012Q4,412
1,2011Q2,81
1,2012Q4,374
1,2012Q2,480
0,2013Q4,307
0,2011Q1,349
1,2012Q2,39
1,2010Q2,95
0,2013Q2,418
1,2011Q4,2
0,2010Q2,148
0,2011Q2,261
1,2010Q2,212
1,2011Q3,328
1,2010Q4,280
1,2013Q3,237
0,2012Q1,194
0,2012Q3,244
0,2010Q3,429
0,2013Q3,179
0,2012Q1,180
0,2012Q3,250
1,2012Q2,319
1,2013Q3,223
1,2010Q4,294
0,2010Q2,6
1,2010Q2,206
0,2011Q2,275
1,2012Q2,457
1,2011Q2,107
1,2011Q3,314
0,2012Q2,37
0,2013Q2,424
1,2010Q2,42
0,2010Q3,367
0,2010Q2,174
0,2010Q3,401
0,2012Q3,278
0,2013Q1,281
0,2013Q2,23
0,2013Q3,151
0,2013Q2,342
1,2011Q3,472
1,2011Q2,56
1,2012Q2,331
1,2012Q3,122
1,2011Q4,195
1,2011Q3,466
1,2011Q2,42
1,2012Q2,325
1,2011Q4,181
1,2012Q3,136
0,2010Q3,415
0,2013Q1,295
0,2013Q3,145
0,2013Q2,37
0,2013Q2,356
1,2010Q2,56
0,2013Q2,430
0,2010Q3,373
0,2011Q2,249
0,2010Q2,160
1,2012Q2,443
1,2011Q2,113
0,2012Q2,23
1,2011Q3,300
0,2011Q2,271
0,2010Q2,158
0,2013Q2,408
1,2010Q2,202
1,2011Q3,338
0,2010Q2,2
1,2010Q4,290
1,2013Q3,227
0,2012Q3,254
0,2012Q1,184
0,2012Q3,240
0,2013Q3,169
0,2012Q1,190
0,2010Q3,439
1,2012Q2,309
1,2013Q3,233
1,2010Q4,284
1,2010Q2,216
0,2011Q2,265
1,2011Q4,6
1,2011Q2,117
1,2011Q3,304
0,2012Q2,27
1,2012Q2,447
0,2010Q3,377
0,2010Q2,164
0,2013Q2,434
1,2010Q2,52
0,2013Q2,33
0,2013Q3,141
0,2012Q3,268
0,2013Q1,291
0,2013Q2,352
0,2010Q3,411
1,2012Q2,321
1,2012Q3,132
1,2011Q4,185
1,2011Q3,462
1,2011Q2,46
1,2012Q2,335
1,2011Q4,191
1,2012Q3,126
1,2011Q3,476
1,2011Q2,52
0,2013Q3,155
0,2013Q2,27
0,2013Q1,285
0,2013Q2,346
0,2010Q3,405
0,2010Q3,363
0,2010Q2,170
0,2011Q2,259
1,2010Q2,46
0,2013Q2,420
1,2011Q2,103
0,2012Q2,33
1,2011Q3,310
1,2012Q2,453
0,2010Q2,74
0,2013Q3,2
1,2010Q1,302
0,2011Q1,371
0,2010Q3,388
0,2011Q2,60
0,2011Q1,417
0,2013Q4,459
0,2011Q4,220
0,2012Q3,297
0,2012Q1,147
0,2010Q4,109
1,2010Q1,464
1,2013Q2,15
1,2010Q4,253
1,2013Q1,134
1,2011Q3,489
1,2010Q1,470
1,2010Q4,247
1,2012Q1,209
1,2013Q1,120
0,2011Q2,74
0,2011Q1,403
0,2012Q3,283
0,2011Q4,234
0,2012Q1,153
0,2011Q1,365
1,2012Q2,15
0,2010Q2,60
0,2012Q1,5
1,2010Q1,316
1,2012Q4,358
1,2010Q2,91
0,2013Q4,303
0,2010Q2,48
1,2012Q2,484
1,2012Q4,370
1,2012Q4,416
1,2010Q1,458
1,2011Q2,85
1,2013Q2,29
1,2011Q4,146
1,2013Q1,108
1,2012Q1,221
0,2013Q4,465
0,2013Q3,182
0,2010Q4,135
0,2013Q1,252
0,2013Q2,391
0,2013Q4,471
0,2011Q2,48
0,2010Q4,121
0,2013Q3,196
0,2013Q1,246
0,2011Q4,208
0,2013Q2,385
1,2012Q4,402
1,2011Q2,91
1,2011Q4,152
1,2012Q1,235
1,2012Q2,490
1,2012Q4,364
1,2010Q2,85
0,2013Q4,317
0,2011Q1,359
1,2012Q2,29
0,2012Q2,245
0,2012Q1,76
0,2012Q1,386
1,2013Q2,236
1,2013Q1,493
1,2010Q3,213
1,2011Q2,329
0,2013Q1,62
0,2013Q3,419
1,2011Q1,17
1,2010Q4,3
0,2010Q3,149
0,2010Q1,299
0,2011Q3,260
0,2011Q3,274
1,2013Q1,487
0,2011Q2,7
1,2012Q4,199
1,2010Q3,207
0,2013Q1,76
1,2010Q1,17
1,2012Q3,318
1,2013Q2,222
0,2010Q2,428
0,2013Q2,178
0,2012Q1,62
0,2012Q2,251
0,2012Q1,392
1,2011Q2,473
1,2012Q1,93
1,2011Q4,387
1,2012Q3,330
1,2012Q2,123
0,2010Q2,400
0,2012Q2,279
0,2013Q2,150
0,2013Q3,343
0,2013Q3,425
0,2010Q4,492
0,2010Q2,366
0,2010Q3,175
1,2013Q1,87
1,2012Q3,456
1,2013Q4,298
1,2011Q3,106
1,2011Q2,315
1,2012Q3,442
1,2011Q3,112
1,2011Q2,301
0,2010Q4,486
0,2013Q3,431
0,2010Q2,372
0,2011Q3,248
1,2013Q1,93
0,2011Q1,198
0,2010Q3,161
0,2010Q2,414
0,2013Q2,144
0,2013Q3,357
1,2011Q2,467
1,2012Q3,324
1,2011Q4,393
1,2012Q1,87
1,2012Q2,137
1,2013Q1,336
1,2011Q4,378
0,2012Q2,286
0,2012Q1,345
0,2010Q1,19
0,2010Q2,399
1,2013Q1,78
0,2011Q1,173
0,2012Q4,214
0,2012Q1,423
1,2010Q1,100
1,2013Q4,267
1,2011Q1,229
1,2013Q1,450
1,2010Q1,114
1,2013Q4,273
0,2012Q3,7
0,2011Q1,19
1,2013Q1,444
0,2011Q1,167
0,2013Q4,129
0,2012Q4,200
0,2012Q1,437
0,2010Q4,479
0,2012Q2,292
0,2012Q1,351
1,2012Q1,78
1,2013Q1,322
1,2011Q2,498
0,2012Q1,89
0,2013Q2,193
0,2010Q4,337
0,2013Q3,380
0,2012Q1,379
0,2010Q1,500
0,2010Q1,25
1,2011Q4,344
1,2012Q1,50
1,2011Q1,215
1,2012Q4,172
0,2011Q1,31
1,2012Q3,495
1,2011Q4,422
0,2010Q1,266
0,2012Q4,228
1,2013Q1,44
0,2013Q4,101
0,2010Q4,451
0,2010Q1,272
0,2013Q4,115
1,2013Q1,50
0,2010Q4,445
1,2011Q1,201
1,2012Q4,166
1,2010Q1,128
0,2013Q1,89
0,2011Q1,25
1,2011Q4,436
1,2013Q1,478
1,2012Q3,481
1,2012Q1,44
1,2011Q4,350
0,2013Q2,187
0,2013Q3,394
0,2010Q4,323
0,2010Q1,31
0,2012Q3,122
0,2011Q4,195
0,2012Q2,331
0,2013Q3,67
0,2011Q3,472
1,2011Q3,12
1,2013Q2,342
1,2012Q3,278
1,2013Q1,281
1,2013Q3,151
0,2011Q4,1
1,2010Q3,401
1,2010Q2,174
1,2010Q3,367
0,2012Q3,73
1,2013Q2,424
0,2011Q3,314
0,2011Q2,107
0,2012Q2,457
0,2011Q3,300
1,2010Q3,12
0,2011Q2,113
0,2012Q2,443
1,2011Q2,249
1,2010Q2,160
1,2010Q3,373
0,2012Q3,67
1,2013Q2,430
1,2013Q2,356
1,2013Q1,295
1,2013Q3,145
1,2010Q3,415
0,2011Q4,181
1,2010Q2,5
0,2012Q3,136
0,2012Q2,325
0,2013Q3,73
0,2011Q3,466
0,2012Q4,46
1,2012Q1,194
1,2012Q3,244
1,2013Q3,82
0,2010Q4,280
0,2013Q3,237
1,2010Q4,33
0,2011Q3,328
0,2013Q4,52
0,2010Q2,212
1,2012Q3,96
1,2010Q2,148
1,2011Q2,261
1,2011Q4,27
1,2013Q2,418
1,2011Q2,275
1,2011Q4,33
0,2013Q4,46
0,2010Q2,206
1,2012Q3,82
0,2013Q3,223
0,2010Q4,294
0,2012Q2,319
1,2010Q4,27
0,2012Q4,52
1,2013Q3,179
1,2012Q1,180
1,2012Q3,250
1,2010Q3,429
1,2013Q3,96
1,2013Q4,475
0,2010Q4,15
1,2013Q2,381
1,2013Q1,242
1,2013Q3,192
1,2010Q4,125
0,2012Q4,406
0,2010Q1,448
1,2012Q1,2
0,2012Q1,231
1,2012Q4,60
0,2011Q4,156
0,2013Q1,118
0,2012Q2,494
1,2012Q3,69
0,2012Q4,360
1,2013Q4,74
1,2013Q4,313
1,2013Q4,60
1,2013Q4,307
1,2011Q1,349
0,2011Q4,15
0,2012Q2,480
0,2012Q4,374
0,2012Q4,412
1,2012Q4,74
0,2012Q1,225
0,2011Q4,142
1,2013Q3,5
1,2013Q4,461
1,2013Q3,69
1,2013Q2,395
1,2013Q1,256
1,2011Q4,218
1,2010Q4,131
1,2013Q3,186
0,2010Q1,474
0,2013Q3,98
0,2011Q3,34
0,2013Q1,124
0,2010Q4,243
1,2011Q1,407
1,2013Q4,449
1,2013Q3,41
0,2010Q4,29
0,2012Q4,85
1,2012Q1,157
1,2010Q4,119
1,2011Q4,230
1,2012Q3,287
0,2010Q3,20
1,2011Q1,361
1,2010Q3,398
1,2013Q4,48
1,2012Q3,55
0,2010Q1,312
0,2013Q4,91
1,2012Q3,41
0,2011Q4,29
0,2010Q1,306
0,2012Q4,348
0,2013Q4,85
0,2012Q3,98
1,2011Q1,375
0,2010Q3,34
1,2011Q1,413
1,2013Q3,55
0,2012Q4,91
1,2012Q1,143
1,2012Q3,293
1,2011Q4,224
0,2011Q3,499
0,2010Q1,460
0,2013Q1,130
0,2011Q3,20
0,2010Q4,257
1,2012Q4,48
0,2012Q1,219
0,2012Q3,446
0,2011Q2,305
0,2011Q3,116
0,2013Q4,288
1,2013Q3,435
1,2010Q4,482
1,2010Q3,165
1,2010Q2,376
1,2010Q2,410
1,2013Q3,353
1,2013Q2,140
1,2012Q2,269
0,2011Q2,463
0,2012Q2,133
0,2011Q4,397
0,2012Q3,320
0,2011Q2,477
0,2012Q2,127
0,2012Q3,334
0,2011Q4,383
1,2010Q2,404
1,2013Q3,347
0,2010Q4,4
1,2013Q2,154
1,2010Q4,496
1,2013Q3,421
1,2011Q1,188
1,2010Q3,171
1,2011Q3,258
1,2010Q2,362
0,2012Q3,452
0,2011Q2,311
0,2011Q3,102
1,2013Q3,409
1,2010Q1,289
1,2011Q3,270
1,2010Q3,159
0,2013Q1,483
0,2011Q2,339
0,2010Q3,203
0,2013Q2,226
1,2012Q1,396
1,2012Q2,255
1,2010Q2,438
1,2012Q1,382
1,2012Q2,241
1,2013Q2,168
0,2013Q2,232
0,2012Q3,308
0,2013Q1,497
0,2010Q3,217
0,2012Q4,189
1,2011Q3,264
1,2013Q4,111
1,2010Q1,276
1,2012Q4,238
1,2010Q4,441
0,2012Q4,162
0,2011Q1,205
0,2012Q3,485
0,2011Q4,432
0,2011Q4,354
1,2010Q4,327
1,2013Q3,390
1,2012Q1,369
1,2013Q2,183
1,2013Q3,384
1,2010Q4,333
1,2013Q2,197
1,2013Q1,7
0,2011Q4,340
0,2012Q4,176
0,2010Q1,138
0,2011Q1,211
0,2011Q4,426
0,2013Q1,468
0,2012Q3,491
1,2013Q4,105
1,2010Q1,262
1,2010Q4,455
0,2013Q4,277
0,2011Q1,239
0,2010Q1,110
0,2013Q1,440
1,2012Q4,204
1,2011Q1,163
1,2010Q2,389
1,2012Q1,433
1,2012Q1,355
1,2012Q2,296
0,2013Q1,326
0,2011Q4,368
0,2013Q1,332
0,2011Q2,488
1,2012Q1,341
1,2012Q2,282
1,2012Q4,210
1,2011Q1,177
1,2013Q4,139
1,2012Q1,427
1,2010Q4,469
0,2013Q4,263
0,2010Q1,104
0,2013Q1,454
1,2012Q2,283
1,2012Q1,340
0,2011Q2,489
0,2013Q1,333
0,2013Q1,455
0,2010Q1,105
0,2013Q4,262
1,2012Q1,426
1,2010Q4,468
1,2011Q1,176
1,2013Q4,138
1,2012Q4,211
1,2012Q1,432
1,2010Q2,388
1,2011Q1,162
1,2012Q4,205
0,2013Q1,441
0,2010Q1,111
0,2013Q4,276
0,2011Q1,238
0,2013Q1,327
0,2011Q4,369
1,2012Q2,297
1,2012Q1,354
0,2011Q4,341
1,2013Q1,6
1,2013Q2,196
1,2013Q3,385
1,2010Q4,332
1,2010Q4,454
1,2010Q1,263
1,2013Q4,104
0,2011Q4,427
0,2012Q3,490
0,2013Q1,469
0,2011Q1,210
0,2012Q4,177
0,2010Q1,139
0,2012Q3,484
0,2011Q4,433
0,2011Q1,204
0,2012Q4,163
1,2010Q4,440
1,2010Q1,277
1,2012Q4,239
1,2013Q4,110
1,2013Q2,182
1,2010Q4,326
1,2012Q1,368
1,2013Q3,391
1,2012Q3,1
0,2011Q4,355
0,2012Q3,309
0,2013Q2,233
1,2013Q2,169
1,2012Q2,240
1,2012Q1,383
1,2010Q2,439
1,2011Q3,265
0,2012Q4,188
0,2010Q3,216
0,2013Q1,496
0,2010Q3,202
0,2011Q2,338
0,2013Q1,482
1,2010Q3,158
1,2011Q3,271
1,2010Q1,288
1,2013Q3,408
1,2012Q2,254
1,2012Q1,397
0,2013Q2,227
1,2013Q2,155
0,2010Q4,5
1,2013Q3,346
1,2010Q2,405
0,2012Q3,335
0,2011Q4,382
0,2012Q2,126
0,2011Q2,476
0,2011Q3,103
0,2011Q2,310
0,2012Q3,453
1,2010Q2,363
1,2011Q3,259
1,2010Q3,170
1,2011Q1,189
1,2010Q4,497
1,2013Q3,420
1,2010Q2,377
1,2010Q3,164
1,2013Q3,434
1,2010Q4,483
0,2013Q4,289
0,2011Q3,117
0,2011Q2,304
0,2012Q3,447
0,2011Q4,396
0,2012Q3,321
0,2012Q2,132
1,2011Q2,1
0,2011Q2,462
1,2012Q2,268
1,2013Q2,141
1,2013Q3,352
1,2010Q2,411
0,2010Q3,35
1,2011Q1,374
0,2012Q3,99
0,2013Q4,84
0,2010Q1,307
0,2012Q4,349
0,2011Q4,28
1,2012Q3,40
1,2012Q4,49
0,2010Q4,256
0,2012Q1,218
0,2011Q3,21
0,2013Q1,131
0,2010Q1,461
0,2011Q3,498
1,2012Q3,292
1,2011Q4,225
1,2012Q1,142
0,2012Q4,90
1,2013Q3,54
1,2011Q1,412
1,2011Q4,231
1,2012Q3,286
1,2012Q1,156
1,2010Q4,118
0,2012Q4,84
0,2010Q4,28
1,2013Q3,40
1,2011Q1,406
1,2013Q4,448
0,2010Q4,242
0,2013Q1,125
0,2011Q3,35
0,2013Q3,99
0,2010Q1,475
0,2013Q4,90
0,2010Q1,313
1,2012Q3,54
1,2013Q4,49
1,2010Q3,399
1,2011Q1,360
0,2010Q3,21
0,2012Q4,375
0,2012Q2,481
0,2011Q4,14
1,2013Q4,306
1,2011Q1,348
1,2013Q4,61
1,2010Q4,130
1,2013Q3,187
1,2013Q1,257
1,2011Q4,219
1,2013Q2,394
1,2013Q3,68
1,2013Q4,460
1,2013Q3,4
0,2011Q4,143
1,2012Q4,75
0,2012Q1,224
0,2012Q4,413
0,2011Q4,157
0,2013Q1,119
0,2012Q1,230
1,2012Q1,3
1,2012Q4,61
0,2012Q4,407
0,2010Q1,449
1,2013Q3,193
1,2010Q4,124
1,2013Q1,243
1,2013Q2,380
0,2010Q4,14
1,2013Q4,474
1,2013Q4,312
1,2013Q4,75
0,2012Q4,361
0,2012Q2,495
1,2012Q3,68
1,2012Q3,83
0,2010Q2,207
0,2013Q4,47
1,2011Q4,32
1,2011Q2,274
1,2013Q3,97
1,2010Q3,428
1,2012Q3,251
1,2012Q1,181
1,2013Q3,178
0,2012Q4,53
1,2010Q4,26
0,2012Q2,318
0,2013Q3,222
0,2010Q4,295
1,2010Q4,32
0,2010Q4,281
0,2013Q3,236
1,2013Q3,83
1,2012Q3,245
1,2012Q1,195
0,2012Q4,47
1,2013Q2,419
1,2011Q4,26
1,2011Q2,260
1,2010Q2,149
1,2012Q3,97
0,2010Q2,213
0,2013Q4,53
0,2011Q3,329
1,2013Q2,431
0,2012Q3,66
1,2010Q3,372
1,2010Q2,161
1,2011Q2,248
0,2012Q2,442
0,2011Q2,112
1,2010Q3,13
0,2011Q3,301
0,2011Q3,467
0,2013Q3,72
0,2012Q2,324
0,2011Q4,180
0,2012Q3,137
1,2010Q2,4
1,2010Q3,414
1,2013Q3,144
1,2013Q1,294
1,2013Q2,357
1,2010Q3,400
1,2013Q3,150
1,2013Q1,280
1,2012Q3,279
1,2013Q2,343
1,2011Q3,13
0,2011Q3,473
0,2013Q3,66
0,2012Q2,330
0,2012Q3,123
0,2011Q4,194
0,2012Q2,456
0,2011Q2,106
0,2011Q3,315
1,2013Q2,425
0,2012Q3,72
1,2010Q3,366
1,2010Q2,175
1,2011Q4,437
1,2012Q3,480
1,2013Q1,479
0,2011Q1,24
0,2013Q1,88
1,2012Q4,167
1,2010Q1,129
1,2011Q1,200
0,2010Q4,444
1,2013Q1,51
0,2013Q4,114
0,2010Q1,273
0,2010Q1,30
0,2013Q3,395
0,2010Q4,322
0,2013Q2,186
1,2011Q4,351
1,2012Q1,45
1,2012Q1,51
1,2011Q4,345
0,2010Q1,24
0,2010Q4,336
0,2012Q1,378
0,2013Q3,381
0,2013Q2,192
0,2012Q1,88
0,2010Q4,450
0,2013Q4,100
1,2013Q1,45
0,2010Q1,267
0,2012Q4,229
1,2012Q3,494
1,2011Q4,423
0,2011Q1,30
1,2012Q4,173
1,2011Q1,214
0,2012Q1,436
0,2010Q4,478
0,2012Q4,201
0,2011Q1,166
0,2013Q4,128
1,2013Q1,445
0,2012Q3,6
0,2011Q1,18
1,2013Q4,272
1,2010Q1,115
1,2011Q2,499
1,2012Q1,79
1,2013Q1,323
0,2012Q1,350
0,2012Q2,293
0,2010Q1,18
0,2012Q1,344
0,2012Q2,287
1,2013Q4,500
1,2013Q1,337
1,2011Q4,379
0,2013Q1,1
1,2013Q1,451
1,2013Q4,266
1,2011Q1,228
1,2010Q1,101
0,2012Q1,422
0,2012Q4,215
1,2013Q1,79
0,2011Q1,172
0,2010Q2,398
1,2013Q1,92
0,2010Q3,160
0,2011Q1,199
0,2011Q3,249
0,2010Q2,373
0,2010Q4,487
0,2013Q3,430
1,2011Q2,300
1,2011Q3,113
1,2012Q3,443
1,2012Q2,136
1,2012Q3,325
1,2012Q1,86
1,2011Q4,392
1,2011Q2,466
0,2013Q3,356
0,2013Q2,145
0,2010Q2,415
0,2013Q3,342
0,2013Q2,151
0,2012Q2,278
0,2010Q2,401
1,2012Q2,122
1,2011Q4,386
1,2012Q1,92
1,2012Q3,331
1,2011Q2,472
1,2011Q2,314
1,2011Q3,107
1,2013Q4,299
1,2012Q3,457
0,2010Q3,174
1,2013Q1,86
0,2010Q2,367
0,2013Q3,424
0,2010Q4,493
0,2013Q1,77
1,2010Q3,206
1,2012Q4,198
0,2011Q2,6
1,2013Q1,486
0,2011Q3,275
0,2012Q1,393
0,2012Q1,63
0,2012Q2,250
0,2013Q2,179
0,2010Q2,429
1,2013Q2,223
1,2012Q3,319
1,2010Q1,16
1,2013Q2,237
0,2012Q1,387
0,2012Q2,244
0,2012Q1,77
0,2011Q3,261
0,2010Q1,298
0,2010Q3,148
1,2011Q1,16
1,2010Q4,2
0,2013Q3,418
0,2013Q1,63
1,2011Q2,328
1,2010Q3,212
1,2013Q1,492
1,2012Q1,234
1,2011Q4,153
1,2011Q2,90
1,2012Q4,403
0,2013Q2,384
0,2013Q1,247
0,2011Q4,209
0,2010Q4,120
0,2013Q3,197
0,2011Q2,49
0,2013Q4,470
1,2012Q2,28
0,2013Q4,316
0,2011Q1,358
1,2010Q2,84
1,2012Q4,365
1,2012Q2,491
1,2012Q4,371
1,2012Q2,485
0,2010Q2,49
0,2013Q4,302
1,2010Q2,90
0,2013Q2,390
0,2013Q1,253
0,2013Q3,183
0,2010Q4,134
0,2013Q4,464
1,2012Q1,220
1,2011Q4,147
1,2013Q1,109
1,2013Q2,28
1,2011Q2,84
1,2012Q4,417
1,2010Q1,459
0,2012Q1,152
0,2012Q3,282
0,2011Q4,235
0,2011Q1,402
0,2011Q2,75
1,2013Q1,121
1,2010Q4,246
1,2012Q1,208
1,2010Q1,471
1,2011Q3,488
1,2010Q1,317
1,2012Q4,359
0,2012Q1,4
0,2010Q2,61
1,2012Q2,14
0,2011Q1,364
0,2010Q3,389
0,2011Q1,370
1,2010Q1,303
0,2013Q3,3
0,2010Q2,75
1,2013Q1,135
1,2010Q4,252
1,2013Q2,14
1,2010Q1,465
0,2012Q1,146
0,2010Q4,108
0,2011Q4,221
0,2012Q3,296
0,2011Q1,416
0,2013Q4,458
0,2011Q2,61
0,2010Q3,404
0,2013Q2,347
0,2013Q1,284
0,2013Q3,154
0,2013Q2,26
1,2011Q2,53
1,2011Q3,477
1,2011Q4,190
1,2012Q3,127
1,2012Q2,334
1,2012Q2,452
0,2012Q2,32
1,2011Q3,311
1,2011Q2,102
1,2010Q2,47
0,2013Q2,421
0,2011Q2,258
0,2010Q2,171
0,2010Q3,362
0,2013Q2,435
1,2010Q2,53
0,2010Q2,165
0,2010Q3,376
1,2012Q2,446
1,2011Q3,305
0,2012Q2,26
1,2011Q2,116
1,2011Q2,47
1,2011Q3,463
1,2012Q3,133
1,2011Q4,184
1,2012Q2,320
0,2010Q3,410
0,2013Q2,353
0,2013Q1,290
0,2012Q3,269
0,2013Q2,32
0,2013Q3,140
1,2013Q3,232
1,2010Q4,285
1,2012Q2,308
0,2010Q3,438
0,2012Q1,191
0,2013Q3,168
0,2012Q3,241
1,2011Q4,7
0,2011Q2,264
1,2010Q2,217
0,2010Q2,3
1,2011Q3,339
1,2010Q2,203
0,2013Q2,409
0,2010Q2,159
0,2011Q2,270
0,2012Q1,185
0,2012Q3,255
1,2010Q4,291
1,2013Q3,226
1,2010Q2,215
1,2012Q4,398
0,2011Q2,266
1,2010Q2,79
1,2011Q4,5
0,2013Q2,18
0,2012Q1,193
0,2012Q3,243
0,2013Q2,379
0,2011Q2,500
1,2012Q3,119
1,2010Q4,287
1,2013Q3,230
1,2011Q3,449
1,2013Q3,224
1,2010Q4,293
1,2011Q2,79
0,2012Q1,187
0,2012Q3,257
0,2013Q4,499
0,2010Q3,348
0,2011Q2,272
1,2011Q2,128
1,2010Q2,201
0,2012Q2,18
1,2012Q2,478
0,2010Q2,1
0,2011Q1,399
0,2010Q3,360
0,2010Q2,173
0,2013Q2,423
1,2010Q2,45
1,2010Q2,229
1,2011Q2,100
1,2011Q3,313
0,2012Q2,30
1,2012Q2,450
1,2012Q2,336
1,2012Q3,125
1,2011Q4,192
1,2011Q3,475
1,2011Q2,51
0,2013Q1,286
0,2013Q2,24
0,2013Q3,156
0,2013Q2,345
0,2011Q2,88
0,2010Q3,406
0,2013Q1,292
